NC_000117.1	257818	259290		plus	sodium-dependent amino acid transporter		884890	protein-coding		NP_219736.1	490	CT_231
NC_000117.1	259395	259742		plus	inclusion membrane protein B	incB	884892	protein-coding		NP_219737.1	115	CT_232
NC_000117.1	259819	260355		plus	inclusion membrane protein C	incC	884891	protein-coding		NP_219738.1	178	CT_233
NC_000117.1	260413	263199		plus	hypothetical protein		884888	protein-coding		NP_219739.1	928	CT_234
NC_000117.1	263228	263641		plus	Crp family transcriptional regulator		884889	protein-coding		NP_219740.1	137	CT_235
NC_000117.1	263702	263935		minus	acyl carrier protein	acpP	884884	protein-coding		NP_219741.1	77	CT_236
NC_000117.1	264304	265050		minus	3-oxoacyl-[acyl-carrier-protein] reductase	fabG	884887	protein-coding		NP_219742.1	248	CT_237
NC_000117.1	265047	265973		minus	malonyl-CoA-[acyl-carrier-protein] transacylase	fabD	884886	protein-coding		NP_219743.1	308	CT_238
NC_000117.1	265990	266973		minus	3-oxoacyl-ACP synthase III	fabH	884881	protein-coding		NP_219744.1	327	CT_239
NC_000117.1	267111	267713		plus	recombination protein RecR	recR	884885	protein-coding		NP_219745.1	200	CT_240
NC_000117.1	268088	270466		plus	outer membrane protein	yaeT	884882	protein-coding		NP_219746.1	792	CT_241
NC_000117.1	270535	271056		plus	outer membrane protein		884883	protein-coding		NP_219747.1	173	CT_242
NC_000117.1	271084	272148		plus	UDP-3-O-acylglucosamine N-acyltransferase	lpxD	884880	protein-coding		NP_219748.1	354	CT_243
NC_000117.1	272145	273341		minus	hypothetical protein		884879	protein-coding		NP_219749.1	398	CT_244
NC_000117.1	273563	274585		plus	pyruvate dehydrogenase E1 component subunit alpha	pdhA	884877	protein-coding		NP_219750.1	340	CT_245
NC_000117.1	274578	275564		plus	pyruvate dehydrogenase E1 component subunit beta	pdhB	884876	protein-coding		NP_219751.1	328	CT_246
NC_000117.1	275569	276858		plus	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase component	pdhC	884878	protein-coding		NP_219752.1	429	CT_247
NC_000117.1	276885	279329		minus	glycogen phosphorylase	glgP	884873	protein-coding		NP_219753.1	814	CT_248
NC_000117.1	279485	279835		plus	hypothetical protein		884875	protein-coding		NP_219754.1	116	CT_249
NC_000117.1	279889	281259		minus	chromosomal replication initiation protein DnaA	dnaA_1	884874	protein-coding		NP_219755.1	456	CT_250
NC_000117.1	281336	283699		minus	membrane protein insertase		884867	protein-coding		NP_219756.1	787	CT_251
NC_000117.1	284009	284827		minus	prolipoprotein diacylglycerol transferase	lgt	884872	protein-coding		NP_219757.1	272	CT_252
NC_000117.1	285078	285725		plus	hypothetical protein		884871	protein-coding		NP_219758.1	215	CT_253
NC_000117.1	285729	286499		plus	hypothetical protein		884869	protein-coding		NP_219759.1	256	CT_254
NC_000117.1	286707	287090		minus	hypothetical protein		884870	protein-coding		NP_219760.1	127	CT_255
NC_000117.1	287279	288523		plus	hypothetical protein		884868	protein-coding		NP_219761.1	414	CT_256
NC_000117.1	288513	289727		plus	hypothetical protein		884866	protein-coding		NP_219762.1	404	CT_257
NC_000117.1	289731	290855		minus	cysteine desulfurase	yhfO	884865	protein-coding		NP_219763.1	374	CT_258
NC_000117.1	290861	291607		minus	protein phosphatase		884862	protein-coding		NP_219764.1	248	CT_259
NC_000117.1	291930	292421		plus	hypothetical protein		884859	protein-coding		NP_219765.1	163	CT_260
NC_000117.1	292430	293128		plus	DNA polymerase III subunit epsilon	dnaQ_1	884864	protein-coding		NP_219766.1	232	CT_261
NC_000117.1	293125	293895		plus	menaquinone biosynthesis protein		884863	protein-coding		NP_219767.1	256	CT_262
NC_000117.1	293888	294478		plus	hypothetical protein		884860	protein-coding		NP_219768.1	196	CT_263
NC_000117.1	294499	296439		minus	ABC transporter ATP-binding protein/permease	msbA	884861	protein-coding		NP_219769.1	646	CT_264
NC_000117.1	296405	297379		minus	acetyl-CoA carboxylase carboxyltransferase subunit alpha	accA	884858	protein-coding		NP_219770.1	324	CT_265
NC_000117.1	297512	298693		minus	hypothetical protein		884855	protein-coding		NP_219771.1	393	CT_266
NC_000117.1	298811	299113		minus	DNA-binding protein HU	ihfA	884857	protein-coding		NP_219772.1	100	CT_267
NC_000117.1	299333	300112		minus	N-acetylmuramoyl alanine amidase	amiA	884856	protein-coding		NP_219773.1	259	CT_268
NC_000117.1	300027	301478		minus	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	murE	884854	protein-coding		NP_219774.1	483	CT_269
NC_000117.1	301801	303744		minus	penicillin-binding protein	pbp3	884853	protein-coding		NP_219775.1	647	CT_270
NC_000117.1	303731	304018		minus	hypothetical protein		884850	protein-coding		NP_219776.1	95	CT_271
NC_000117.1	304018	304920		minus	ribosomal RNA small subunit methyltransferase H		884852	protein-coding		NP_219777.1	300	CT_272
NC_000117.1	305198	305764		plus	hypothetical protein		884848	protein-coding		NP_219778.1	188	CT_273
NC_000117.1	305771	306190		plus	hypothetical protein		884851	protein-coding		NP_219779.1	139	CT_274
NC_000117.1	306433	307800		plus	chromosomal replication initiation protein	dnaA_2	884847	protein-coding		NP_219780.1	455	CT_275
NC_000117.1	307839	308423		plus	polymer-forming cytoskeletal protein		884849	protein-coding		NP_219781.1	194	CT_276
NC_000117.1	308395	309054		minus	hypothetical protein		884845	protein-coding		NP_219782.1	219	CT_277
NC_000117.1	309056	310567		plus	Na(+)-translocating NADH-quinone reductase subunit B	nqr2	884842	protein-coding		NP_219783.1	503	CT_278
NC_000117.1	310571	311521		plus	Na(+)-translocating NADH-quinone reductase subunit C	nqr3	884846	protein-coding		NP_219784.1	316	CT_279
NC_000117.1	311511	312152		plus	Na(+)-translocating NADH-quinone reductase subunit D	nqr4	884843	protein-coding		NP_219785.1	213	CT_280
NC_000117.1	312158	312892		plus	Na(+)-translocating NADH-quinone reductase subunit E	nqr5	884844	protein-coding		NP_219786.1	244	CT_281
NC_000117.1	312916	313269		minus	glycine cleavage system protein H	gcsH	884837	protein-coding		NP_219787.1	117	CT_282
NC_000117.1	313289	315385		minus	hypothetical protein		884841	protein-coding		NP_219788.1	698	CT_283
NC_000117.1	315556	316980		minus	phospholipase D		884838	protein-coding		NP_219789.1	474	CT_284
NC_000117.1	316986	317705		minus	lipoate protein ligase	lplA_1	884840	protein-coding		NP_219790.1	239	CT_285
NC_000117.1	317970	320534		plus	ATP-dependent Clp protease ATP-binding subunit ClpC	clpC	884839	protein-coding		NP_219791.1	854	CT_286
NC_000117.1	320515	321591		minus	tRNA-specific 2-thiouridylase MnmA		884836	protein-coding		NP_219792.1	358	CT_287
NC_000117.1	321823	323514		plus	hypothetical protein		884832	protein-coding		NP_219793.1	563	CT_288
NC_000117.1	323601	324740		minus	hypothetical protein		884831	protein-coding		NP_219794.1	379	CT_289
NC_000117.1	324798	325475		minus	PTS fructose transporter subunit IIA	ptsN_1	884835	protein-coding		NP_219795.1	225	CT_290
NC_000117.1	325478	325954		minus	PTS fructose transporter subunit IIA	ptsN_2	884834	protein-coding		NP_219796.1	158	CT_291
NC_000117.1	325956	326393		minus	deoxyuridine 5'-triphosphate nucleotidohydrolase	dut	884833	protein-coding		NP_219797.1	145	CT_292
NC_000117.1	326430	327356		minus	acetyl-CoA carboxylase carboxyltransferase subunit beta	accD	884830	protein-coding		NP_219798.1	308	CT_293
NC_000117.1	327428	328048		minus	superoxide dismutase	sodM	884829	protein-coding		NP_219799.1	206	CT_294
NC_000117.1	328180	329961		minus	phosphoglucomutase	mrsA_1	884828	protein-coding		NP_219800.1	593	CT_295
NC_000117.1	330113	330580		minus	hypothetical protein		884826	protein-coding		NP_219801.1	155	CT_296
NC_000117.1	330689	331384		plus	ribonuclease III	rnc	884827	protein-coding		NP_219802.1	231	CT_297
NC_000117.1	331368	332732		plus	DNA repair protein RadA	radA	884816	protein-coding		NP_219803.1	454	CT_298
NC_000117.1	332710	333435		plus	porphobilinogen deaminase	hemC	884823	protein-coding		NP_219804.1	241	CT_299
NC_000117.1	333828	334175		plus	hypothetical protein		884824	protein-coding		NP_219805.1	115	CT_300
NC_000117.1	334228	337032		minus	serine/threonine-protein kinase	pknD	884825	protein-coding		NP_219806.1	934	CT_301
NC_000117.1	337047	339866		minus	valine--tRNA ligase	valS	884822	protein-coding		NP_219807.1	939	CT_302
NC_000117.1	339993	340508		minus	hypothetical protein		884821	protein-coding		NP_219808.1	171	CT_303
NC_000117.1	340429	340854		minus	V-type ATP synthase subunit K	atpK	884820	protein-coding		NP_219809.1	141	CT_304
NC_000117.1	340917	342866		minus	V-type ATP synthase subunit I	atpI	884819	protein-coding		NP_219810.1	649	CT_305
NC_000117.1	342872	343483		minus	V-type ATP synthase subunit D	atpD	884818	protein-coding		NP_219811.1	203	CT_306
NC_000117.1	343468	344784		minus	V-type ATP synthase subunit beta	atpB	884817	protein-coding		NP_219812.1	438	CT_307
NC_000117.1	344787	346562		minus	V-type ATP synthase subunit alpha	atpA	884810	protein-coding		NP_219813.1	591	CT_308
NC_000117.1	346556	347356		minus	hypothetical protein		884814	protein-coding		NP_219814.1	266	CT_309
NC_000117.1	347523	348149		minus	V-type ATP synthase subunit E	atpE	884815	protein-coding		NP_219815.1	208	CT_310
NC_000117.1	348258	348968		plus	hypothetical protein		884813	protein-coding		NP_219816.1	236	CT_311
NC_000117.1	348976	349347		minus	hypothetical protein		884812	protein-coding		NP_219817.1	123	CT_312
NC_000117.1	349392	350375		minus	transaldolase	tal	884811	protein-coding		NP_219818.1	327	CT_313
NC_000117.1	350487	354677		minus	DNA-directed RNA polymerase subunit beta'	rpoC	884808	protein-coding		NP_219819.1	1396	CT_314
NC_000117.1	354702	358460		minus	DNA-directed RNA polymerase subunit beta	rpoB	884809	protein-coding		NP_219820.1	1252	CT_315
NC_000117.1	358821	359213		minus	50S ribosomal protein L7/L12	rl7	884807	protein-coding		NP_219821.1	130	CT_316
NC_000117.1	359245	359763		minus	50S ribosomal protein L10	rl10	884806	protein-coding		NP_219822.1	172	CT_317
NC_000117.1	359785	360483		minus	50S ribosomal protein L1	rl1	884805	protein-coding		NP_219823.1	232	CT_318
NC_000117.1	360506	360931		minus	50S ribosomal protein L11	rl11	884804	protein-coding		NP_219824.1	141	CT_319
NC_000117.1	361037	361585		minus	transcription termination/antitermination protein NusG	nusG	884799	protein-coding		NP_219825.1	182	CT_320
NC_000117.1	361589	361837		minus	preprotein translocase subunit SecE	secE	884803	protein-coding		NP_219826.1	82	CT_321
NC_000117.1	361867	361939		minus	uncharacterized gene	tRNATrp	884802	tRNA				CT_t11
NC_000117.1	361867	361939		minus	tRNA-Trp	tRNATrp	884802	other				CT_t11
NC_000117.1	361980	363164		minus	elongation factor Tu	tufA	884801	protein-coding		NP_219827.1	394	CT_322
NC_000117.1	363210	363281		minus	uncharacterized gene	tRNAThr_2	884800	tRNA				CT_t12
NC_000117.1	363210	363281		minus	tRNA-Thr	tRNAThr_2	884800	other				CT_t12
NC_000117.1	363512	363733		minus	translation initiation factor IF-1	infA	884795	protein-coding		NP_219828.1	73	CT_323
NC_000117.1	364145	365056		plus	hypothetical protein		884798	protein-coding		NP_219829.1	303	CT_324
NC_000117.1	365053	365499		plus	Fe-S metabolism protein SufE		884797	protein-coding		NP_219830.1	148	CT_325
NC_000117.1	365551	367242		minus	hypothetical protein		884796	protein-coding		NP_219831.1	563	CT_326
NC_000117.1	367229	367417		minus	hypothetical protein		884792	protein-coding		NP_219832.1	62	CT_326.1
NC_000117.1	367607	367789		minus	hypothetical protein		884793	protein-coding		NP_219833.1	60	CT_326.2
NC_000117.1	368396	368468		plus	uncharacterized gene	tRNAMet_2	884794	tRNA				CT_t13
NC_000117.1	368396	368468		plus	tRNA-Met	tRNAMet_2	884794	other				CT_t13
NC_000117.1	368509	369135		minus	N-(5'-phosphoribosyl)anthranilate isomerase	trpC	884791	protein-coding		NP_219834.1	208	CT_327
NC_000117.1	369332	370156		plus	triosephosphate isomerase	tpiS	884786	protein-coding		NP_219835.1	274	CT_328
NC_000117.1	370170	371720		plus	exodeoxyribonuclease VII large subunit	xseA	884790	protein-coding		NP_219836.1	516	CT_329
NC_000117.1	371929	372201		plus	hypothetical protein		884789	protein-coding		NP_219837.1	90	CT_330
NC_000117.1	372198	374120		plus	1-deoxy-D-xylulose-5-phosphate synthase	dxs	884788	protein-coding		NP_219838.1	640	CT_331
NC_000117.1	374217	375674		plus	pyruvate kinase	pykF	884787	protein-coding		NP_219839.1	485	CT_332
NC_000117.1	375697	381057		plus	excinuclease ABC subunit A	uvrA	884785	protein-coding		NP_219840.1	1786	CT_333
NC_000117.1	381275	382675		plus	DNA polymerase III subunit gamma and tau	dnaX_2	884781	protein-coding		NP_219841.1	466	CT_334
NC_000117.1	382668	382958		plus	nucleoid-associated protein		884784	protein-coding		NP_219842.1	96	CT_335
NC_000117.1	382968	384683		minus	phosphoenolpyruvate-protein phosphotransferase	ptsI	884783	protein-coding		NP_219843.1	571	CT_336
NC_000117.1	384683	385012		minus	phosphocarrier protein Hpr	ptsH	884777	protein-coding		NP_219844.1	109	CT_337
NC_000117.1	385149	385610		minus	hypothetical protein		884782	protein-coding		NP_219845.1	153	CT_338
NC_000117.1	385894	387423		plus	hypothetical protein		884779	protein-coding		NP_219846.1	509	CT_339
NC_000117.1	387496	389532		minus	2-oxoisovalerate dehydrogenase subunit alpha/beta	pdhA/B	884780	protein-coding		NP_219847.1	678	CT_340
NC_000117.1	389567	390745		minus	chaperone protein DnaJ	dnaJ	884775	protein-coding		NP_219848.1	392	CT_341
NC_000117.1	390774	390950		minus	30S ribosomal protein S21	rs21	884778	protein-coding		NP_219849.3	58	CT_342
NC_000117.1	391147	391779		minus	O-sialoglycoprotein endopeptidase		884776	protein-coding		NP_219850.1	210	CT_343
NC_000117.1	392089	394548		plus	Lon protease	lon	884768	protein-coding		NP_219851.1	819	CT_344
NC_000117.1	394650	395015		plus	hypothetical protein		884773	protein-coding		NP_219852.1	121	CT_345
NC_000117.1	395365	396279		plus	ribonuclease Z	elaC	884774	protein-coding		NP_219853.1	304	CT_346
NC_000117.1	396341	397288		plus	tyrosine recombinase XerC	xerC	884772	protein-coding		NP_219854.1	315	CT_347
NC_000117.1	397342	398928		plus	ABC-F family ATPase	yjjK	884771	protein-coding		NP_219855.1	528	CT_348
NC_000117.1	398964	399554		plus	septum formation protein Maf	maf	884769	protein-coding		NP_219856.1	196	CT_349
NC_000117.1	399536	401236		plus	hypothetical protein		884770	protein-coding		NP_219857.1	566	CT_350
NC_000117.1	401243	403336		plus	hypothetical protein		884766	protein-coding		NP_219858.1	697	CT_351
NC_000117.1	403499	403804		plus	hypothetical protein		884767	protein-coding		NP_219860.1	101	CT_352
NC_000117.1	403874	404419		minus	peptide deformylase	def	884763	protein-coding		NP_219861.1	181	CT_353
NC_000117.1	404694	405527		minus	ribosomal RNA small subunit methyltransferase A	kgsA	884765	protein-coding		NP_219862.1	277	CT_354
NC_000117.1	405543	406604		minus	hypothetical protein		884764	protein-coding		NP_219863.1	353	CT_355
NC_000117.1	406909	409023		minus	hypothetical protein	yyaL	884761	protein-coding		NP_219864.1	704	CT_356
NC_000117.1	409238	409321		plus	uncharacterized gene	tRNASer_1	884757	tRNA				CT_t14
NC_000117.1	409238	409321		plus	tRNA-Ser	tRNASer_1	884757	other				CT_t14
NC_000117.1	409341	409628		minus	hypothetical protein		884762	protein-coding		NP_219865.1	95	CT_357R
NC_000117.1	409480	409812		plus	hypothetical protein		884760	protein-coding		NP_219866.1	110	CT_357
NC_000117.1	409838	410374		plus	hypothetical protein		884758	protein-coding		NP_219867.1	178	CT_358
NC_000117.1	410434	411024		minus	hypothetical protein		884756	protein-coding		NP_219868.1	196	CT_359
NC_000117.1	411276	411902		minus	hypothetical protein		884759	protein-coding		NP_219869.1	208	CT_360
NC_000117.1	412064	412924		minus	4-hydroxy-tetrahydrodipicolinate synthase	dapA	884755	protein-coding		NP_219870.1	286	CT_361
NC_000117.1	412934	414229		minus	aspartokinase	lysC	884754	protein-coding		NP_219871.1	431	CT_362
NC_000117.1	414222	415226		minus	aspartate-semialdehyde dehydrogenase	asd	884751	protein-coding		NP_219872.1	334	CT_363
NC_000117.1	415236	415997		minus	4-hydroxy-tetrahydrodipicolinate reductase	dapB	884753	protein-coding		NP_219873.1	253	CT_364
NC_000117.1	416174	417901		minus	hypothetical protein		884752	protein-coding		NP_219874.1	575	CT_365
NC_000117.1	418071	419393		plus	phosphoshikimate 1-carboxyvinyltransferase	aroA	884747	protein-coding		NP_219875.1	440	CT_366
NC_000117.1	419335	419889		plus	shikimate kinase	aroL	884749	protein-coding		NP_219876.1	184	CT_367
NC_000117.1	419882	420955		plus	chorismate synthase	aroC	884745	protein-coding		NP_219877.1	357	CT_368
NC_000117.1	420952	422073		plus	3-dehydroquinate synthase	aroB	884750	protein-coding		NP_219878.1	373	CT_369
NC_000117.1	422054	423490		plus	bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase	aroE	884748	protein-coding		NP_219879.1	478	CT_370
NC_000117.1	423532	424317		plus	outer membrane protein		884746	protein-coding		NP_219880.1	261	CT_371
NC_000117.1	424459	425787		plus	porin		884743	protein-coding		NP_219881.1	442	CT_372
NC_000117.1	425856	426443		plus	pyruvoyl-dependent arginine decarboxylase		884742	protein-coding		NP_219882.1	195	CT_373
NC_000117.1	426459	427910		plus	arginine/agmatine antiporter	arcD	884744	protein-coding		NP_219883.1	483	CT_374
NC_000117.1	428082	429140		plus	oxidoreductase		884739	protein-coding		NP_219884.1	352	CT_375
NC_000117.1	429182	430162		minus	malate dehydrogenase	mdhC	884741	protein-coding		NP_219885.1	326	CT_376
NC_000117.1	430353	430493		minus	late transcription unit protein A	ltuA	884737	protein-coding		NP_219886.1	46	CT_377
NC_000117.1	430608	432185		minus	glucose-6-phosphate isomerase	pgi	884740	protein-coding		NP_219887.1	525	CT_378
NC_000117.1	432298	433641		minus	GTPase HflX	hflX	884738	protein-coding		NP_219888.1	447	CT_379
NC_000117.1	433654	434454		minus	metal-dependent hydrolase	phnP	884736	protein-coding		NP_219889.1	266	CT_380
NC_000117.1	434483	435256		minus	arginine ABC transporter substrate-binding protein ArtJ	artJ	884734	protein-coding		NP_219890.1	257	CT_381
NC_000117.1	435325	436161		minus	3-deoxy-7-phosphoheptulonate synthase	aroG	884735	protein-coding		NP_219891.1	278	CT_382
NC_000117.1	436298	436489		minus	hypothetical protein		884732	protein-coding		NP_219892.1	63	CT_382.1
NC_000117.1	436672	437403		plus	hypothetical protein		884733	protein-coding		NP_219893.1	243	CT_383
NC_000117.1	437414	439033		minus	hypothetical protein		884725	protein-coding		NP_219894.1	539	CT_384
NC_000117.1	439048	439383		minus	hypothetical protein	ycfF	884731	protein-coding		NP_219895.1	111	CT_385
NC_000117.1	439380	440249		minus	hypothetical protein		884730	protein-coding		NP_219896.1	289	CT_386
NC_000117.1	440536	442611		plus	hypothetical protein		884726	protein-coding		NP_219897.1	691	CT_387
NC_000117.1	442625	442972		minus	hypothetical protein		884729	protein-coding		NP_219898.3	115	CT_388
NC_000117.1	443154	444380		plus	hypothetical protein		884728	protein-coding		NP_219899.1	408	CT_389
NC_000117.1	444488	445672		plus	L,L-diaminopimelate aminotransferase	aspC	884727	protein-coding		NP_219900.1	394	CT_390
NC_000117.1	445680	446687		plus	ABC transporter substrate-binding protein		884724	protein-coding		NP_219901.1	335	CT_391
NC_000117.1	446693	447826		minus	hypothetical protein	yprS	884721	protein-coding		NP_219902.1	377	CT_392
NC_000117.1	448027	449772		plus	proline--tRNA ligase	proS	884722	protein-coding		NP_219903.1	581	CT_393
NC_000117.1	449841	451019		plus	heat-inducible transcription repressor	hrcA	884723	protein-coding		NP_219904.1	392	CT_394
NC_000117.1	451016	451588		plus	stress response protein GrpE	grpE	884720	protein-coding		NP_219905.1	190	CT_395
NC_000117.1	451614	453596		plus	chaperone protein DnaK	dnaK	884718	protein-coding		NP_219906.1	660	CT_396
NC_000117.1	453889	455973		plus	ribonuclease R	vacB	884714	protein-coding		NP_219907.1	694	CT_397
NC_000117.1	456229	456993		plus	hypothetical protein		884719	protein-coding		NP_219908.1	254	CT_398
NC_000117.1	457055	457368		plus	uncharacterized gene		18155426	misc_RNA				CT_398.1
NC_000117.1	457055	457368		plus	ribonuclease P RNA		18155426	other				CT_398.1
NC_000117.1	457416	458402		minus	carbohydrate isomerase	yrbH	884717	protein-coding		NP_219909.1	328	CT_399
NC_000117.1	458434	459600		minus	branched-chain alpha-keto acid dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	sucB_2	884716	protein-coding		NP_219910.1	388	CT_400
NC_000117.1	459846	461084		minus	sodium:dicarboxylate symport protein	gltT	884712	protein-coding		NP_219911.1	412	CT_401
NC_000117.1	461081	462340		minus	tetraacyldisaccharide 4' kinase	lpxK	884715	protein-coding		NP_219912.1	419	CT_402
NC_000117.1	462356	463165		minus	SpoU family rRNA methylase	yjfH	884713	protein-coding		NP_219913.1	269	CT_403
NC_000117.1	463153	463980		minus	SAM-dependent methyltransferase		884711	protein-coding		NP_219914.1	275	CT_404
NC_000117.1	463977	464576		minus	riboflavin synthase	ribC	884709	protein-coding		NP_219915.1	199	CT_405
NC_000117.1	464969	465433		plus	transcriptional repressor NrdR	nrdR	884710	protein-coding		NP_219916.1	154	CT_406
NC_000117.1	465447	465821		plus	RNA polymerase-binding transcription factor	dksA	884708	protein-coding		NP_219917.1	124	CT_407
NC_000117.1	465827	466330		plus	lipoprotein signal peptidase	lspA	884706	protein-coding		NP_219918.1	167	CT_408
NC_000117.1	466432	467793		plus	sodium/alanine symporter		884707	protein-coding		NP_219919.1	453	CT_409
NC_000117.1	468008	469285		plus	poly A polymerase	pcnB_1	884701	protein-coding		NP_219920.1	425	CT_410
NC_000117.1	469346	471169		plus	lipid A disaccharide synthase	lpxB	884705	protein-coding		NP_219921.1	607	CT_411
NC_000117.1	471276	474203		plus	outer membrane protein PmpA	pmpA	884704	protein-coding		NP_219922.1	975	CT_412
NC_000117.1	474342	479597		plus	outer membrane protein PmpB	pmpB	884703	protein-coding		NP_219923.1	1751	CT_413
NC_000117.1	479774	485086		plus	outer membrane protein PmpC	pmpC	884702	protein-coding		NP_219924.1	1770	CT_414
NC_000117.1	485247	485330		minus	uncharacterized gene	tRNASer_3	884695	tRNA				CT_t15
NC_000117.1	485247	485330		minus	tRNA-Ser	tRNASer_3	884695	other				CT_t15
NC_000117.1	485639	486469		plus	metal ABC transporter substrate-binding protein	yebL	884699	protein-coding		NP_219925.1	276	CT_415
NC_000117.1	486466	487176		plus	metal ABC transporter ATP-binding protein		884700	protein-coding		NP_219926.1	236	CT_416
NC_000117.1	487167	488048		plus	metal ABC transporter permease		884697	protein-coding		NP_219927.1	293	CT_417
NC_000117.1	487964	488971		minus	GTPase Obg		884698	protein-coding		NP_219928.1	335	CT_418
NC_000117.1	489061	489312		minus	50S ribosomal protein L27	rl27	884696	protein-coding		NP_219929.1	83	CT_419
NC_000117.1	489343	489666		minus	50S ribosomal protein L21	rl21	884693	protein-coding		NP_219930.1	107	CT_420
NC_000117.1	489983	490055		minus	uncharacterized gene	tRNAPhe	884694	tRNA				CT_t16
NC_000117.1	489983	490055		minus	tRNA-Phe	tRNAPhe	884694	other				CT_t16
NC_000117.1	490216	490917		plus	hypothetical protein		884692	protein-coding		NP_219931.1	233	CT_421
NC_000117.1	491102	491263		plus	hypothetical protein		884689	protein-coding		NP_219932.1	53	CT_421.1
NC_000117.1	491280	491441		plus	hypothetical protein		884691	protein-coding		NP_219933.1	53	CT_421.2
NC_000117.1	491454	491939		plus	endoribonuclease		884690	protein-coding		NP_219934.1	161	CT_422
NC_000117.1	492072	493181		plus	hypothetical protein		884688	protein-coding		NP_219935.1	369	CT_423
NC_000117.1	493370	493720		plus	anti-sigma F factor antagonist	rsbV_1	884686	protein-coding		NP_219936.1	116	CT_424
NC_000117.1	493898	495763		plus	hypothetical protein		884685	protein-coding		NP_219937.1	621	CT_425
NC_000117.1	495960	497069		plus	menaquinone biosynthesis protein		884687	protein-coding		NP_219938.1	369	CT_426
NC_000117.1	497042	497863		plus	ubiquinone/menaquinone biosynthesis protein		884684	protein-coding		NP_219939.1	273	CT_427
NC_000117.1	497799	498488		plus	demethylmenaquinone methyltransferase	ubiE	884682	protein-coding		NP_219940.1	229	CT_428
NC_000117.1	498514	499503		minus	hypothetical protein		884683	protein-coding		NP_219941.1	329	CT_429
NC_000117.1	499564	500391		minus	diaminopimelate epimerase	dapF	884681	protein-coding		NP_219942.1	275	CT_430
NC_000117.1	500360	500938		minus	ATP-dependent Clp protease proteolytic subunit	clpP_1	884217	protein-coding		NP_219943.1	192	CT_431
NC_000117.1	500950	502443		minus	serine hydroxymethyltransferase	glyA	884207	protein-coding		NP_219944.1	497	CT_432
NC_000117.1	502807	503478		plus	hypothetical protein		884208	protein-coding		NP_219945.1	223	CT_433
NC_000117.1	503581	504117		plus	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ygbB	884209	protein-coding		NP_219946.1	178	CT_434
NC_000117.1	504114	505166		minus	hypothetical protein	cysJ	884212	protein-coding		NP_219947.1	350	CT_435
NC_000117.1	505183	505500		minus	30S ribosomal protein S10	rs10	884210	protein-coding		NP_219948.1	105	CT_436
NC_000117.1	505508	507592		minus	elongation factor G	fusA	884230	protein-coding		NP_219949.1	694	CT_437
NC_000117.1	507634	508107		minus	30S ribosomal protein S7	rs7	884211	protein-coding		NP_219950.1	157	CT_438
NC_000117.1	508157	508546		minus	30S ribosomal protein S12	rs12	884680	protein-coding		NP_219951.2	129	CT_439
NC_000117.1	508788	509126		plus	hypothetical protein		884213	protein-coding		NP_219952.1	112	CT_440
NC_000117.1	509284	511218		plus	carboxy-terminal processing protease	tsp	884214	protein-coding		NP_219953.1	644	CT_441
NC_000117.1	511340	511792		minus	hypothetical protein	crpA	884215	protein-coding		NP_219954.1	150	CT_442
NC_000117.1	511971	513632		minus	outer membrane protein OmcB	omcB	884223	protein-coding		NP_219955.1	553	CT_443
NC_000117.1	513779	514045		minus	lipoprotein OmcA	omcA	884216	protein-coding		NP_219956.1	88	CT_444
NC_000117.1	514382	514606		plus	hypothetical protein		884220	protein-coding		NP_219957.1	74	CT_444.1
NC_000117.1	514603	516123		minus	glutamate--tRNA ligase	gltX	884218	protein-coding		NP_219958.1	506	CT_445
NC_000117.1	516395	516946		minus	hypothetical protein		884219	protein-coding		NP_219959.1	183	CT_446
NC_000117.1	517351	519105		minus	single-stranded-DNA-specific exonuclease	recJ	884221	protein-coding		NP_219960.1	584	CT_447
NC_000117.1	519223	523425		minus	preprotein translocase subunit SecD/SecF	secD/secF	884222	protein-coding		NP_219961.1	1400	CT_448
NC_000117.1	523845	524177		minus	hypothetical protein		884229	protein-coding		NP_219962.1	110	CT_449
NC_000117.1	524640	525401		plus	isoprenyl transferase		884224	protein-coding		NP_219963.1	253	CT_450
NC_000117.1	525407	526324		plus	phosphatidate cytidylyltransferase	cdsA	884225	protein-coding		NP_219964.1	305	CT_451
NC_000117.1	526321	526971		plus	cytidylate kinase	cmk	884226	protein-coding		NP_219965.1	216	CT_452
NC_000117.1	526968	527618		plus	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC	884227	protein-coding		NP_219966.1	216	CT_453
NC_000117.1	527633	529324		plus	arginine--tRNA ligase	argS	884196	protein-coding		NP_219967.1	563	CT_454
NC_000117.1	529362	530696		minus	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	884228	protein-coding		NP_219968.1	444	CT_455
NC_000117.1	530908	533925		plus	translocated actin-recruiting phosphoprotein		884231	protein-coding		NP_219969.1	1005	CT_456
NC_000117.1	533977	534693		minus	transcriptional regulator		884236	protein-coding		NP_219970.1	238	CT_457
