NC_000913.3	919235	920350		plus	ABC-type tripartite efflux pump membrane fusion protein	macA	947322	protein-coding		NP_415399.4	371
NC_000913.3	920347	922293		plus	ABC-type tripartite efflux pump ATP binding/membrane subunit	macB	945164	protein-coding		NP_415400.1	648
NC_000913.3	922366	922590		minus	DNA replication inhibitor CspD	cspD	945669	protein-coding		NP_415401.1	74
NC_000913.3	922740	922814		plus	protein YljB	yljB	63925631	protein-coding		YP_010051179.1	24
NC_000913.3	922913	923233		plus	specificity factor for ClpA-ClpP chaperone-protease complex	clpS	948443	protein-coding		NP_415402.1	106
NC_000913.3	923264	925540		plus	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	945764	protein-coding		NP_415403.1	758
NC_000913.3	925884	925971		minus	uncharacterized gene	serW	945501	tRNA			
NC_000913.3	925884	925971		minus	tRNA-Ser	serW	945501	other			
NC_000913.3	926225	926443		minus	translation initiation factor IF-1	infA	945500	protein-coding		NP_415404.1	72
NC_000913.3	926728	927432		minus	leucyl/phenylalanyl-tRNA--protein transferase	aat	945490	protein-coding		NP_415405.1	234
NC_000913.3	927474	929195		minus	glutathione/L-cysteine ABC exporter subunit CydC	cydC	945504	protein-coding		NP_415406.1	573
NC_000913.3	929196	930962		minus	glutathione/L-cysteine ABC exporter subunit CydD	cydD	949052	protein-coding		NP_415407.1	588
NC_000913.3	931085	932050		minus	thioredoxin reductase	trxB	949054	protein-coding		NP_415408.1	321
NC_000913.3	932595	933089		plus	DNA-binding transcriptional dual regulator Lrp	lrp	949051	protein-coding		NP_415409.1	164
NC_000913.3	933224	937213		plus	cell division DNA translocase FtsK	ftsK	945102	protein-coding		NP_415410.1	1329
NC_000913.3	937372	937983		plus	outer membrane lipoprotein carrier protein	lolA	948989	protein-coding		NP_415411.2	203
NC_000913.3	937994	939337		plus	replication-associated recombination protein A	rarA	945505	protein-coding		NP_415412.1	447
NC_000913.3	939428	940720		plus	serine--tRNA ligase	serS	945506	protein-coding		NP_415413.1	430
NC_000913.3	940959	943403		plus	dimethyl sulfoxide reductase subunit A	dmsA	945508	protein-coding		NP_415414.4	814
NC_000913.3	943414	944031		plus	dimethyl sulfoxide reductase subunit B	dmsB	945507	protein-coding		NP_415415.1	205
NC_000913.3	944033	944896		plus	dimethyl sulfoxide reductase subunit C	dmsC	945502	protein-coding		NP_415416.1	287
NC_000913.3	944931	945557		minus	putative hydrolase YcaC	ycaC	945512	protein-coding		NP_415417.1	208
NC_000913.3	945871	947019		plus	putative transporter YcaD	ycaD	945515	protein-coding		NP_415418.1	382
NC_000913.3	947229	948659		plus	putative transporter YcaM	ycaM	945518	protein-coding		NP_415419.2	476
NC_000913.3	948660	949568		minus	putative DNA-binding transcriptional regulator YcaN	ycaN	945523	protein-coding		NP_415420.1	302
NC_000913.3	949668	950258		plus	putative oxidoreductase YcaK	ycaK	945520	protein-coding		NP_415421.1	196
NC_000913.3	950340	951080		minus	pyruvate formate-lyase activating enzyme	pflA	945517	protein-coding		NP_415422.1	246
NC_000913.3	951272	953554		minus	pyruvate formate-lyase	pflB	945514	protein-coding		NP_415423.1	760
NC_000913.3	953609	954466		minus	formate channel FocA	focA	945513	protein-coding		NP_415424.1	285
NC_000913.3	954872	956632		minus	ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO	945509	protein-coding		NP_415425.4	586
NC_000913.3	956762	957454		plus	DUF421 domain-containing protein YcaP	ycaP	945525	protein-coding		NP_415426.1	230
NC_000913.3	957653	958741		plus	phosphoserine/phosphohydroxythreonine aminotransferase	serC	945527	protein-coding		NP_415427.1	362
NC_000913.3	958812	960095		plus	3-phosphoshikimate 1-carboxyvinyltransferase	aroA	945528	protein-coding		NP_415428.1	427
NC_000913.3	960264	961028		plus	periplasmic protease YcaL	ycaL	945534	protein-coding		NP_415429.2	254
NC_000913.3	961201	961884		plus	cytidylate kinase	cmk	945535	protein-coding		NP_415430.1	227
NC_000913.3	961995	963668		plus	30S ribosomal subunit protein S1	rpsA	945536	protein-coding		NP_415431.1	557
NC_000913.3	963828	964112		plus	integration host factor subunit beta	ihfB	945533	protein-coding		NP_415432.1	94
NC_000913.3	964320	966584		plus	metallo-beta-lactamase superfamily inner membrane protein YcaI	ycaI	945531	protein-coding		NP_415433.4	754
NC_000913.3	966621	968369		plus	ATP-binding lipopolysaccharide transport protein	msbA	945530	protein-coding		NP_415434.1	582
NC_000913.3	968366	969352		plus	tetraacyldisaccharide 4'-kinase	lpxK	945526	protein-coding		NP_415435.1	328
NC_000913.3	969389	970621		plus	interstrand DNA crosslink repair glycosylase	ycaQ	945524	protein-coding		NP_415436.1	410
NC_000913.3	970673	970855		plus	PF03966 family protein YcaR	ycaR	945537	protein-coding		NP_415437.1	60
NC_000913.3	970852	971598		plus	3-deoxy-manno-octulosonate cytidylyltransferase	kdsB	945539	protein-coding		NP_415438.1	248
NC_000913.3	971752	972645		plus	putative phosphotransferase YcbJ	ycbJ	945545	protein-coding		NP_415439.1	297
NC_000913.3	972622	973401		minus	envelope biogenesis factor	elyC	945546	protein-coding		NP_415440.1	259
NC_000913.3	973537	974322		plus	tRNA cmo(5)U34 methyltransferase	cmoM	945547	protein-coding		NP_415441.1	261
NC_000913.3	974319	975641		plus	chromosome partitioning protein MukF	mukF	945548	protein-coding		NP_415442.1	440
NC_000913.3	975622	976326		plus	chromosome partitioning protein MukE	mukE	945550	protein-coding		NP_415443.2	234
NC_000913.3	976326	980786		plus	chromosome partitioning protein MukB	mukB	945549	protein-coding		NP_415444.1	1486
NC_000913.3	981047	982894		plus	"L,D-transpeptidase LdtD"	ldtD	945541	protein-coding		NP_415445.1	615
NC_000913.3	983075	983623		plus	"peptidoglycan L,D-endopeptidase"	mepK	945538	protein-coding		NP_415446.1	182
NC_000913.3	983650	984297		plus	hydroxyacylglutathione hydrolase GloC	gloC	945551	protein-coding		NP_415447.1	215
NC_000913.3	984519	985709		minus	aspartate aminotransferase	aspC	945553	protein-coding		NP_415448.1	396
NC_000913.3	985894	986982		minus	outer membrane porin F	ompF	945554	protein-coding		NP_415449.1	362
NC_000913.3	987585	988985		minus	asparagine--tRNA ligase	asnS	945555	protein-coding		NP_415450.1	466
NC_000913.3	989154	990356		minus	nicotinate phosphoribosyltransferase	pncB	946648	protein-coding		NP_415451.1	400
NC_000913.3	990622	993234		plus	aminopeptidase N	pepN	947253	protein-coding		NP_415452.1	870
NC_000913.3	993277	994044		minus	aliphatic sulfonate ABC transporter ATP binding subunit	ssuB	947220	protein-coding		NP_415453.1	255
NC_000913.3	994041	994832		minus	aliphatic sulfonate ABC transporter membrane subunit	ssuC	947216	protein-coding		NP_415454.4	263
NC_000913.3	994843	995988		minus	FMNH2-dependent alkanesulfonate monooxygenase	ssuD	945557	protein-coding		NP_415455.1	381
NC_000913.3	995985	996944		minus	aliphatic sulfonate ABC transporter periplasmic binding protein	ssuA	945560	protein-coding		NP_415456.4	319
NC_000913.3	996937	997512		minus	NADPH-dependent FMN reductase	ssuE	945947	protein-coding		NP_415457.1	191
NC_000913.3	997868	998407		plus	putative laminin-binding fimbrial subunit	elfA	948306	protein-coding		NP_415458.2	179
NC_000913.3	998490	999191		plus	putative fimbrial chaperone ElfD	elfD	946773	protein-coding		NP_415459.1	233
NC_000913.3	999216	1001816		plus	putative fimbrial usher protein ElfC	elfC	946934	protein-coding		NP_415460.1	866
NC_000913.3	1001807	1002877		plus	putative fimbrial-like adhesin protein	elfG	947185	protein-coding		NP_415461.1	356
NC_000913.3	1002889	1003431		plus	putative fimbrial protein YcbU	ycbU	945561	protein-coding		NP_415462.1	180
NC_000913.3	1003439	1003954		plus	putative fimbrial protein YcbV	ycbV	945562	protein-coding		NP_415463.2	171
NC_000913.3	1003947	1004657		plus	putative fimbrial chaperone YcbF	ycbF	945559	protein-coding		NP_415464.4	236
NC_000913.3	1004768	1005778		plus	"dihydroorotate dehydrogenase, type 2"	pyrD	945556	protein-coding		NP_415465.1	336
NC_000913.3	1005952	1006494		plus	cell division protein ZapC	zapC	945552	protein-coding		NP_415466.4	180
NC_000913.3	1006491	1007600		minus	6-N-hydroxylaminopurine resistance protein	ycbX	945563	protein-coding		NP_415467.1	369
NC_000913.3	1007844	1009952		plus	fused 23S rRNA m(2)G2445 methyltransferase and 23S rRNA m(7)G2069 methyltransferase	rlmL	945564	protein-coding		NP_415468.1	702
NC_000913.3	1009964	1011871		plus	ATP-binding protein Uup	uup	945566	protein-coding		NP_415469.1	635
NC_000913.3	1012001	1013254		plus	intermembrane transport protein PqiA	pqiA	944999	protein-coding		NP_415470.1	417
NC_000913.3	1013259	1014899		plus	intermembrane transport protein PqiB	pqiB	945653	protein-coding		NP_415471.1	546
NC_000913.3	1014896	1015459		plus	intermembrane transport lipoprotein PqiC	pqiC	946972	protein-coding		NP_415472.2	187
NC_000913.3	1015715	1015882		plus	ribosome modulation factor	rmf	945567	protein-coding		NP_415473.1	55
NC_000913.3	1015952	1016470		minus	beta-hydroxyacyl-acyl carrier protein dehydratase/isomerase	fabA	945568	protein-coding		NP_415474.1	172
NC_000913.3	1016539	1018299		minus	putative ATP-dependent protease YcbZ	ycbZ	945569	protein-coding		NP_415475.1	586
NC_000913.3	1018485	1018937		plus	macrodomain Ter protein	matP	945570	protein-coding		NP_415476.1	150
NC_000913.3	1019013	1020053		minus	outer membrane protein A	ompA	945571	protein-coding		NP_415477.1	346
NC_000913.3	1020410	1020919		minus	cell division inhibitor SulA	sulA	947335	protein-coding		NP_415478.1	169
NC_000913.3	1021138	1021767		plus	transcriptional coactivator for CRP	sxy	946504	protein-coding		NP_415479.1	209
NC_000913.3	1021730	1023883		minus	putative transporter YccS	yccS	947001	protein-coding		NP_415480.2	717
NC_000913.3	1023902	1024348		minus	PF03733 family inner membrane protein YccF	yccF	945594	protein-coding		NP_415481.1	148
NC_000913.3	1024471	1026525		plus	DNA helicase IV	helD	946227	protein-coding		NP_415482.1	684
NC_000913.3	1026557	1027015		minus	methylglyoxal synthase	mgsA	945574	protein-coding		NP_415483.2	152
NC_000913.3	1027111	1027773		minus	DUF2057 domain-containing protein YccT	yccT	945577	protein-coding		NP_415484.1	220
NC_000913.3	1027946	1028359		plus	putative HspQ acetyl donor	yccU	949008	protein-coding		NP_415485.4	137
NC_000913.3	1028404	1028721		minus	heat shock protein HspQ	hspQ	945578	protein-coding		NP_415486.4	105
NC_000913.3	1028779	1029969		minus	23S rRNA m(5)C1962 methyltransferase	rlmI	946691	protein-coding		NP_415487.4	396
NC_000913.3	1030064	1030342		plus	acylphosphatase	yccX	945304	protein-coding		NP_415488.1	92
NC_000913.3	1030339	1030668		minus	sulfur transfer protein TusE	tusE	945023	protein-coding		NP_415489.4	109
NC_000913.3	1030759	1031418		minus	modulator of FtsH protease	yccA	946016	protein-coding		NP_415490.1	219
NC_000913.3	1031625	1031712		minus	uncharacterized gene	serT	944826	tRNA			
NC_000913.3	1031625	1031712		minus	tRNA-Ser	serT	944826	other			
NC_000913.3	1032139	1033257		plus	hydrogenase 1 small subunit	hyaA	945579	protein-coding		NP_415491.1	372
NC_000913.3	1033254	1035047		plus	hydrogenase 1 large subunit	hyaB	945580	protein-coding		NP_415492.1	597
NC_000913.3	1035066	1035773		plus	hydrogenase 1 cytochrome b subunit	hyaC	945581	protein-coding		NP_415493.1	235
NC_000913.3	1035770	1036357		plus	putative hydrogenase 1 maturation protease HyaD	hyaD	945575	protein-coding		NP_415494.1	195
NC_000913.3	1036354	1036752		plus	putative HyaA chaperone	hyaE	945573	protein-coding		NP_415495.1	132
NC_000913.3	1036749	1037606		plus	protein HyaF	hyaF	945572	protein-coding		NP_415496.1	285
NC_000913.3	1037740	1039284		plus	cytochrome bd-II subunit 1	appC	945585	protein-coding		NP_415497.1	514
NC_000913.3	1039296	1040432		plus	cytochrome bd-II subunit 2	appB	947547	protein-coding		NP_415498.1	378
NC_000913.3	1040445	1040537		plus	cytochrome bd-II accessory subunit AppX	appX	948955	protein-coding		YP_001165313.1	30
NC_000913.3	1040617	1041915		plus	periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase	appA	946206	protein-coding		NP_415500.1	432
NC_000913.3	1042030	1044210		minus	protein-tyrosine kinase Etk	etk	947409	protein-coding		NP_415501.1	726
NC_000913.3	1044230	1044676		minus	phosphotyrosine-protein phosphatase Etp	etp	945236	protein-coding		NP_415502.4	148
NC_000913.3	1044664	1045803		minus	putative exopolysaccharide export lipoprotein GfcE	gfcE	945586	protein-coding		NP_415503.1	379
NC_000913.3	1045849	1047945		minus	putative lipoprotein GfcD	gfcD	945588	protein-coding		NP_415504.1	698
NC_000913.3	1047945	1048691		minus	capsule biosynthesis GfcC family protein	gfcC	944978	protein-coding		NP_415505.1	248
NC_000913.3	1048688	1049332		minus	lipoprotein GfcB	gfcB	949118	protein-coding		NP_415506.1	214
NC_000913.3	1049439	1049744		minus	threonine-rich inner membrane protein GfcA	gfcA	945029	protein-coding		NP_415507.2	101
NC_000913.3	1049833	1050108		plus	IS1 family protein InsA	insA4	1450250	protein-coding		YP_588445.1	91
NC_000913.3	1050027	1050530		plus	IS1 family protein InsB	insB4	945009	protein-coding		NP_415508.1	167
NC_000913.3	1050963	1051175		minus	CspA family protein CspH	cspH	945590	protein-coding		NP_415509.1	70
NC_000913.3	1051461	1051673		plus	cold shock protein CspG	cspG	945591	protein-coding		NP_415510.1	70
NC_000913.3	1051684	1051872		plus	protein YmcF	ymcF	38094947	protein-coding		YP_009518761.1	62
NC_000913.3	1051847	1052077		plus	protein YmcE	ymcE	946951	protein-coding		NP_415511.1	76
NC_000913.3	1052067	1052240		plus	putative phosphatidylethanolamine synthesis regulator GnsA	gnsA	1450249	protein-coding		YP_588446.1	57
NC_000913.3	1052289	1053362		minus	putative electron transport protein YccM	yccM	946295	protein-coding		NP_415512.1	357
NC_000913.3	1053434	1056178		minus	sensor histidine kinase TorS	torS	945595	protein-coding		NP_415513.2	914
NC_000913.3	1056261	1057289		plus	periplasmic trimethylamine-N-oxide binding protein	torT	946289	protein-coding		NP_415514.1	342
NC_000913.3	1057262	1057954		minus	DNA-binding transcriptional dual regulator TorR	torR	946182	protein-coding		NP_415515.1	230
NC_000913.3	1058084	1059256		plus	cytochrome c menaquinol dehydrogenase TorC	torC	946252	protein-coding		NP_415516.1	390
NC_000913.3	1059256	1061802		plus	trimethylamine N-oxide reductase 1	torA	946267	protein-coding		NP_415517.1	848
NC_000913.3	1061799	1062398		plus	trimethylamine-N-oxide reductase-specific chaperone	torD	945625	protein-coding		NP_415518.1	199
NC_000913.3	1062550	1062855		minus	chaperone modulator CbpM	cbpM	945597	protein-coding		NP_415519.1	101
NC_000913.3	1062855	1063775		minus	curved DNA-binding protein	cbpA	947572	protein-coding		NP_415520.1	306
NC_000913.3	1064036	1065292		plus	uncharacterized protein YccE	yccE	947468	protein-coding		NP_415521.1	418
NC_000913.3	1065585	1066826		plus	glucose-1-phosphatase	agp	945773	protein-coding		NP_415522.1	413
NC_000913.3	1066864	1067091		minus	PF13993 family protein YccJ	yccJ	948930	protein-coding		NP_415523.1	75
NC_000913.3	1067112	1067708		minus	NAD(P)H:quinone oxidoreductase	wrbA	947263	protein-coding		NP_415524.1	198
NC_000913.3	1068081	1068254		plus	stress-induced bacterial acidophilic repeat motifs-containing protein YmdF	ymdF	945598	protein-coding		NP_415525.2	57
NC_000913.3	1068511	1069839		minus	pyrimidine:H(+) symporter	rutG	946589	protein-coding		NP_415526.4	442
NC_000913.3	1069860	1070354		minus	FMN reductase RutF	rutF	946594	protein-coding		NP_415527.4	164
NC_000913.3	1070365	1070955		minus	putative malonic semialdehyde reductase	rutE	946591	protein-coding		NP_415528.1	196
NC_000913.3	1070965	1071765		minus	putative aminoacrylate hydrolase RutD	rutD	946586	protein-coding		NP_415529.1	266
NC_000913.3	1071773	1072159		minus	3-aminoacrylate deaminase	rutC	945599	protein-coding		NP_415530.1	128
NC_000913.3	1072171	1072863		minus	ureidoacrylate amidohydrolase	rutB	945699	protein-coding		NP_415531.2	230
NC_000913.3	1072863	1074011		minus	pyrimidine monooxygenase RutA	rutA	945643	protein-coding		NP_415532.3	382
NC_000913.3	1074242	1074880		plus	DNA-binding transcriptional dual regulator RutR	rutR	945075	protein-coding		NP_415533.1	212
NC_000913.3	1074920	1078882		minus	fused DNA-binding transcriptional repressor/proline dehydrogenase/1-pyrroline-5-carboxylate dehydrogenase PutA	putA	945600	protein-coding		NP_415534.1	1320
NC_000913.3	1079120	1079146		plus	protein YmdG	ymdG	38094948	protein-coding		YP_009518762.2	8
NC_000913.3	1079305	1080813		plus	proline:Na(+) symporter	putP	945602	protein-coding		NP_415535.1	502
NC_000913.3	1081356	1082185		plus	uncharacterized gene	efeU	948956	pseudogene			
NC_000913.3	1082243	1083370		plus	ferrous iron transport system protein EfeO	efeO	945603	protein-coding		NP_415537.1	375
NC_000913.3	1083376	1084647		plus	heme-containing peroxidase/deferrochelatase	efeB	946500	protein-coding		NP_415538.1	423
NC_000913.3	1084992	1086056		plus	ATP-binding protein PhoH	phoH	948010	protein-coding		NP_415539.1	354
NC_000913.3	1086106	1086519		minus	poly-N-acetyl-D-glucosamine synthase subunit PgaD	pgaD	947503	protein-coding		NP_415540.1	137
NC_000913.3	1086521	1087846		minus	poly-N-acetyl-D-glucosamine synthase subunit PgaC	pgaC	945606	protein-coding		NP_415541.1	441
NC_000913.3	1087839	1089857		minus	"poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase and beta-1,6 glycoside hydrolase"	pgaB	945604	protein-coding		NP_415542.1	672
NC_000913.3	1089866	1092289		minus	"partially deacetylated poly-beta-1,6-N-acetyl-D-glucosamine export outer membrane porin"	pgaA	945596	protein-coding		NP_415543.1	807
NC_000913.3	1092876	1094234		plus	putative diguanylate cyclase DgcT	dgcT	945593	protein-coding		NP_415544.1	452
NC_000913.3	1094275	1095141		minus	IS3 element protein InsF	insF4	945587	protein-coding		NP_415545.1	288
NC_000913.3	1095138	1095437		minus	IS3 element protein InsE	insE4	945584	protein-coding		NP_415546.2	99
NC_000913.3	1095544	1095846		plus	uncharacterized gene	ymdE	945589	pseudogene			
NC_000913.3	1095843	1096829		plus	uncharacterized protein YcdU	ycdU	945592	protein-coding		NP_415548.1	328
NC_000913.3	1097565	1097652		minus	uncharacterized gene	serX	945714	tRNA			
NC_000913.3	1097565	1097652		minus	tRNA-Ser	serX	945714	other			
NC_000913.3	1097886	1098824		plus	glyoxylate/hydroxypyruvate reductase A	ghrA	946431	protein-coding		NP_415551.2	312
NC_000913.3	1098879	1099616		plus	zinc-binding phosphatase YcdX	ycdX	948477	protein-coding		NP_415552.1	245
NC_000913.3	1099640	1100194		plus	chaperone protein YcdY	ycdY	945609	protein-coding		NP_415553.1	184
NC_000913.3	1100296	1100787		plus	inner membrane protein YcdZ	ycdZ	945617	protein-coding		NP_415554.4	163
NC_000913.3	1100851	1101684		minus	curli secretion channel	csgG	945619	protein-coding		NP_415555.1	277
NC_000913.3	1101711	1102127		minus	curli assembly component CsgF	csgF	945622	protein-coding		NP_415556.1	138
NC_000913.3	1102152	1102541		minus	curli assembly component CsgE	csgE	945711	protein-coding		NP_415557.1	129
NC_000913.3	1102546	1103196		minus	DNA-binding transcriptional dual regulator CsgD	csgD	949119	protein-coding		NP_415558.1	216
NC_000913.3	1103951	1104406		plus	"curlin, minor subunit"	csgB	947391	protein-coding		NP_415559.1	151
NC_000913.3	1104447	1104902		plus	"curlin, major subunit"	csgA	949055	protein-coding		NP_415560.1	151
NC_000913.3	1104961	1105293		plus	curlin chaperone	csgC	945623	protein-coding		NP_415561.1	110
NC_000913.3	1105414	1105725		plus	uncharacterized protein YmdA	ymdA	949012	protein-coding		NP_415562.1	103
NC_000913.3	1105820	1106353		plus	"2'-O-acetyl-ADP-ribose deacetylase, regulator of RNase III activity"	ymdB	946987	protein-coding		NP_415563.1	177
NC_000913.3	1106355	1107776		plus	cardiolipin synthase C	clsC	947321	protein-coding		NP_415564.2	473
NC_000913.3	1107784	1108941		minus	osmoregulated periplasmic glucans (OPG) biosynthesis protein C	opgC	946944	protein-coding		NP_415565.1	385
NC_000913.3	1109335	1110870		plus	osmoregulated periplasmic glucans biosynthesis protein G	opgG	945005	protein-coding		NP_415566.1	511
NC_000913.3	1110863	1113406		plus	osmoregulated periplasmic glucans biosynthesis protein H	opgH	945624	protein-coding		NP_415567.1	847
NC_000913.3	1113579	1113806		plus	DUF1375 domain-containing lipoprotein YceK	yceK	945613	protein-coding		NP_415568.1	75
NC_000913.3	1113807	1114181		minus	acidic protein MsyB	msyB	945612	protein-coding		NP_415569.4	124
NC_000913.3	1114264	1115490		minus	efflux pump MdtG	mdtG	945627	protein-coding		NP_415571.1	408
NC_000913.3	1115662	1116582		minus	lauroyl acyltransferase	lpxL	946216	protein-coding		NP_415572.1	306
NC_000913.3	1116807	1117859		plus	tRNA U34 hydroxylase TrhO	trhO	945601	protein-coding		NP_415573.1	350
NC_000913.3	1117901	1118476		minus	protein YceI	yceI	946145	protein-coding		NP_415574.1	191
NC_000913.3	1118480	1119046		minus	putative cytochrome b561 YceJ	yceJ	945628	protein-coding		NP_415575.1	188
NC_000913.3	1119307	1119447		minus	DUF2770 domain-containing protein YceO	yceO	945629	protein-coding		NP_415576.1	46
NC_000913.3	1119468	1120586		minus	N-methyl-L-tryptophan oxidase	solA	944983	protein-coding		NP_415577.1	372
NC_000913.3	1120701	1120955		minus	regulator of biofilm formation	bssS	946104	protein-coding		NP_415578.3	84
NC_000913.3	1121242	1121487		minus	DNA damage-inducible protein I	dinI	945022	protein-coding		NP_415579.1	81
NC_000913.3	1121561	1122607		minus	dihydroorotase	pyrC	945787	protein-coding		NP_415580.1	348
NC_000913.3	1122713	1123273		minus	putative lipid-binding lipoprotein YceB	yceB	947377	protein-coding		NP_415581.1	186
NC_000913.3	1123407	1124054		minus	reduced glutaredoxin 2	grxB	946926	protein-coding		NP_415582.1	215
NC_000913.3	1124118	1125326		minus	multidrug efflux pump MdtH	mdtH	946920	protein-coding		NP_415583.4	402
NC_000913.3	1125562	1126146		plus	ribosomal-protein-S5-alanine N-acetyltransferase	rimJ	946910	protein-coding		NP_415584.1	194
NC_000913.3	1126157	1126804		plus	DUF480 domain-containing protein YceH	yceH	945633	protein-coding		NP_415585.1	215
NC_000913.3	1126806	1127729		plus	putative oxidoreductase YceM	yceM	945204	protein-coding		NP_415586.1	307
NC_000913.3	1127839	1129374		plus	lipid II flippase MurJ	murJ	945487	protein-coding		NP_415587.1	511
NC_000913.3	1129414	1129830		minus	flagellar biosynthesis protein FlgN	flgN	945634	protein-coding		NP_415588.1	138
NC_000913.3	1129835	1130128		minus	anti-sigma factor for FliA (sigma(28))	flgM	946684	protein-coding		NP_415589.1	97
NC_000913.3	1130204	1130863		minus	flagellar basal body P-ring formation protein FlgA	flgA	946300	protein-coding		NP_415590.1	219
NC_000913.3	1131018	1131434		plus	flagellar basal-body rod protein FlgB	flgB	945678	protein-coding		NP_415591.1	138
NC_000913.3	1131438	1131842		plus	flagellar basal-body rod protein FlgC	flgC	946687	protein-coding		NP_415592.1	134
NC_000913.3	1131854	1132549		plus	"flagellar biosynthesis, initiation of hook assembly"	flgD	945813	protein-coding		NP_415593.1	231
NC_000913.3	1132574	1133782		plus	flagellar hook protein FlgE	flgE	945636	protein-coding		NP_415594.1	402
NC_000913.3	1133802	1134557		plus	flagellar basal-body rod protein FlgF	flgF	945639	protein-coding		NP_415595.1	251
NC_000913.3	1134729	1135511		plus	flagellar basal-body rod protein FlgG	flgG	945647	protein-coding		NP_415596.1	260
NC_000913.3	1135564	1136262		plus	flagellar L-ring protein	flgH	946996	protein-coding		NP_415597.1	232
NC_000913.3	1136274	1137371		plus	flagellar P-ring protein	flgI	947534	protein-coding		NP_415598.3	365
NC_000913.3	1137371	1138312		plus	putative peptidoglycan hydrolase FlgJ	flgJ	947456	protein-coding		NP_415599.1	313
NC_000913.3	1138378	1140021		plus	flagellar hook-filament junction protein 1	flgK	945648	protein-coding		NP_415600.1	547
NC_000913.3	1140033	1140986		plus	flagellar hook-filament junction protein 2	flgL	945646	protein-coding		NP_415601.1	317
NC_000913.3	1140986	1141063		plus	uncharacterized gene	flgO	71004558	ncRNA			
NC_000913.3	1140986	1141063		plus	small RNA FlgO	flgO	71004558	other			
NC_000913.3	1141182	1144367		minus	ribonuclease E	rne	945641	protein-coding		NP_415602.1	1061
NC_000913.3	1144502	1144822		plus	DUF2655 domain-containing protein YceQ	yceQ	945640	protein-coding		NP_415603.2	106
NC_000913.3	1144940	1145899		plus	23S rRNA pseudouridine(955/2504/2580) synthase	rluC	945637	protein-coding		NP_415604.1	319
NC_000913.3	1146011	1146595		minus	m(7)GTP pyrophosphatase	yceF	945631	protein-coding		NP_415605.2	194
NC_000913.3	1146589	1146757		plus	uncharacterized gene	sraB	2847755	ncRNA			
NC_000913.3	1146589	1146757		plus	small RNA SraB	sraB	2847755	other			
NC_000913.3	1146794	1147315		plus	DUF177 domain-containing protein YceD	yceD	945650	protein-coding		NP_415606.1	173
NC_000913.3	1147367	1147540		plus	50S ribosomal subunit protein L32	rpmF	945657	protein-coding		NP_415607.1	57
NC_000913.3	1147621	1148691		plus	putative phosphate acyltransferase	plsX	946165	protein-coding		NP_415608.2	356
NC_000913.3	1148759	1149712		plus	3-oxoacyl-[acyl carrier protein] synthase 3	fabH	946003	protein-coding		NP_415609.1	317
NC_000913.3	1149728	1150657		plus	[acyl-carrier-protein] S-malonyltransferase	fabD	945766	protein-coding		NP_415610.1	309
NC_000913.3	1150670	1151404		plus	3-oxoacyl-[acyl-carrier-protein] reductase FabG	fabG	945645	protein-coding		NP_415611.1	244
NC_000913.3	1151615	1151851		plus	acyl carrier protein	acpP	944805	protein-coding		NP_415612.1	78
NC_000913.3	1151939	1153180		plus	3-oxoacyl-[acyl carrier protein] synthase 2	fabF	946665	protein-coding		NP_415613.1	413
NC_000913.3	1153300	1154109		plus	aminodeoxychorismate lyase	pabC	946647	protein-coding		NP_415614.1	269
NC_000913.3	1154112	1155134		plus	endolytic murein transglycosylase	mltG	945660	protein-coding		NP_415615.1	340
NC_000913.3	1155124	1155765		plus	Tmk	tmk	945663	protein-coding		NP_415616.1	213
NC_000913.3	1155762	1156766		plus	DNA polymerase III subunit delta'	holB	945661	protein-coding		NP_415617.1	334
NC_000913.3	1156777	1157574		plus	putative metal-dependent hydrolase YcfH	ycfH	945656	protein-coding		NP_415618.1	265
NC_000913.3	1157869	1159302		plus	glucose-specific PTS enzyme IIBC component	ptsG	945651	protein-coding		NP_415619.1	477
NC_000913.3	1159362	1161551		minus	ferric coprogen/ferric rhodotorulic acid outer membrane transporter	fhuE	945649	protein-coding		NP_415620.1	729
NC_000913.3	1161885	1162244		plus	purine nucleoside phosphoramidase	hinT	948549	protein-coding		NP_415621.3	119
NC_000913.3	1162247	1162624		plus	DUF1425 domain-containing protein YcfL	ycfL	948539	protein-coding		NP_415622.1	125
NC_000913.3	1162638	1163279		plus	outer membrane lipoprotein - activator of MrcB activity	lpoB	948536	protein-coding		NP_415623.1	213
NC_000913.3	1163260	1164084		plus	thiamine kinase	thiK	948525	protein-coding		NP_415624.1	274
NC_000913.3	1164095	1165120		plus	beta-N-acetylglucosaminidase	nagZ	945671	protein-coding		NP_415625.1	341
NC_000913.3	1165143	1165685		plus	PF05728 family protein YcfP	ycfP	945676	protein-coding		NP_415626.4	180
NC_000913.3	1166085	1167389		plus	NADH:quinone oxidoreductase II	ndh	946792	protein-coding		NP_415627.1	434
NC_000913.3	1167599	1168138		plus	PF05433 family protein YcfJ	ycfJ	945977	protein-coding		NP_415628.1	179
NC_000913.3	1168200	1168832		minus	DNA-binding transcriptional repressor ComR	comR	947425	protein-coding		NP_415629.4	210
